stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_06686,06686,AV.BURGOS-C.C.SANCHINARRO,Avda de Burgos 133,40.4980545043945,-3.66299557685852,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06687,06687,AV.BURGOS-DOMINICOS,Avda de Burgos 11300,40.5014419555664,-3.65994882583618,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06689,06689,CTRA.A1-CUESTA BLANCA,Ctra de Irún 13700,40.5217704772949,-3.65101075172424,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06690,06690,CTRA.IRÚN-CONCESIONARIO,Ctra de Irún 14700,40.5337944030762,-3.64185833930969,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06691,06691,AV.OLÍMPICA-C.C.LA VEGA,Avda   Olímpica 9,40.5352478027344,-3.63698363304138,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06692,06692,AV.OLÍMPICA-PABELLÓN DEPORTIVO,Avda   Olímpica 3 A,40.5364952087402,-3.63274455070496,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06755,06755,MARQUESA VIUDA DE ALDAMA-NªSRA.DEL PILAR,Calle de la Marquesa Viuda de Aldama 14,40.5413055419922,-3.63294339179993,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06756,06756,MARQUÉS VALDAVIA-RAMÓN FDEZ.GUISASOLA,Calle del Marqués de la Valdavia 20,40.5408248901367,-3.6367175579071,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06758,06758,MARQUÉS VALDAVIA-NEMESIO CASTRO,Calle del Marqués de la Valdavia 50,40.5429191589355,-3.63905215263367,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06759,06759,MARQUÉS VALDAVIA-AV.ESPAÑA,Calle del Marqués de la Valdavia 88,40.5447883605957,-3.64296698570251,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06762,06762,AV.ESPAÑA-AYUNTAMIENTO,Avda de España SN,40.5472755432129,-3.6412193775177,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06763,06763,AV.ESPAÑA-AYUNTAMIENTO,Avda de España 34,40.5471420288086,-3.64091086387634,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06766,06766,MARQUÉS VALDAVIA-AV.ESPAÑA,Calle del Marqués de la Valdavia 69,40.5445098876953,-3.64283442497253,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06767,06767,MARQUÉS VALDAVIA-ISLAS BIKINI,Calle del Marqués de la Valdavia 37,40.5427932739258,-3.63915705680847,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06768,06768,LIBERTAD-JULIÁN BAENA CASTRO,Calle de la Libertad 26,40.5395812988281,-3.63649344444275,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06863,06863,CTRA.A1-CUESTA BLANCA,Ctra  A-1 (VÍA DE SERVICIO) 14.200,40.5223350524902,-3.65168905258179,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06864,06864,CTRA.A1-EL ENCINAR DE LOS REYES,Ctra de Irún  13.000,40.5145568847656,-3.65547370910645,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06865,06865,AV.BURGOS-DOMINICOS,Avda de Santo Domingo de la Calzada 1,40.5019798278809,-3.66060304641724,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07236,07236,AV.ESPAÑA-M.SEBASTIÁN IZUEL,Avda de España 72,40.5409965515137,-3.62847685813904,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10550,10550,PºLA CASTELLANA-HOSPITAL LA PAZ,Paseo de la Castellana 296,40.4795417785645,-3.68591380119324,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10614,10614,AV.ESPAÑA-EST.ALCOBENDAS-S.S.REYES,Avda de España 52,40.546688079834,-3.63500165939331,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15318,15318,AV.ESPAÑA-CENTRO DE SALUD,Avda de España 23,40.5478782653809,-3.63829612731934,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17472,17472,INTERCAMBIADOR DE PLAZA CASTILLA,Avda de Asturias 2,40.4666328430176,-3.6904890537262,A,http://www.crtm.es,0,est_90_21,,2
par_8_18074,18074,INTERCAMBIADOR DE PLAZA CASTILLA,Paseo de la Castellana 195 A,40.4675521850586,-3.68892955780029,A,http://www.crtm.es,0,est_90_21,,0
par_8_3253,3253,Pº CASTELLANA-HOSPITAL LA PAZ,Acces  Nudo Norte 29700,40.4806289672852,-3.68515801429749,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3261,3261,AV.BURGOS-FCO.PI Y MARGALL,Avda de Burgos 10300,40.4943008422852,-3.6674427986145,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3265,3265,AV.BURGOS Nº 87-PASO ELEVADO,Avda de Burgos 87,40.4900321960449,-3.67299365997314,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3566,3566,AV.BURGOS-AV.MANOTERAS,Avda de Burgos 9600,40.4895515441895,-3.67223381996155,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3602,3602,AV.BURGOS Nº 93,Avda de Burgos 10100,40.4933738708496,-3.67044281959534,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_50000,50000,AV.BURGOS-CENTRO FINANCIERO,Avda de Burgos 135,40.4987373352051,-3.66366314888,A,http://www.crtm.es,0,,Europe/Madrid,0
est_90_21,21,Intercambiador de Plaza de Castilla,Paseo de la Castellana 189,40.4669,-3.6892,A,http://www.crtm.es,1,,Europe/Madrid,0
par_8_06780,06780,MARQUESA VIUDA DE ALDAMA-TRVA.DEL CAÑÓN,Calle de la Marquesa Viuda de Aldama SN,40.5422172546387,-3.63090896606445,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06782,06782,REAL-CARLOS RUIZ,Calle   Carlos Ruiz 2,40.5447463989258,-3.628098487854,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06783,06783,REAL-HIGUERAS,Calle del Real 36,40.5466842651367,-3.62608528137207,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06786,06786,REAL-AYUNTAMIENTO,Calle del Real 25,40.5465660095215,-3.62637948989868,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06790,06790,REAL-SACRAMENTO,Calle del Real 3,40.5446243286133,-3.62851071357727,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09828,09828,ISLA GRACIOSA-ANTENA 3,Calle de la Isla Graciosa 14,40.5576553344727,-3.61469483375549,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10476,10476,REAL-HONTANILLAS,Calle del Real 87,40.5495834350586,-3.62306523323059,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11888,11888,ISLA GRACIOSA-ISLA DE HIERRO,Calle de la Isla Graciosa 4,40.5546112060547,-3.61753702163696,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11981,11981,ISLA GRACIOSA-ANTENA 3,Calle de la Isla Graciosa 10,40.5566596984863,-3.61580777168274,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11982,11982,ISLA GRACIOSA-ISLA DEL HIERRO,Calle de la Isla Graciosa 7,40.5544204711914,-3.61784243583679,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11983,11983,REAL-CENTRO DE SALUD,Calle del Real 93,40.5502624511719,-3.62251663208008,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17404,17404,MARÍA MOLINER-HOSPITAL INFANTA SOFÍA,Calle   María Moliner 12,40.559928894043,-3.6120343208313,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17406,17406,PZA.CONCHA ESPINA-MARÍA MOLINER,Plaza   Concha Espina 3,40.5619163513184,-3.6145920753479,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17407,17407,PZA.CONCHA ESPINA-FRANCISCO AYALA,Plaza   Concha Espina 4,40.561653137207,-3.61495590209961,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17410,17410,JOSÉ HIERRO-MERCÉ RODODERA,Calle  José Hierro 7,40.5643844604492,-3.61307883262634,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17411,17411,JOSÉ HIERRO-JULIO REY PASTOR,Calle  José Hierro 7,40.5661582946777,-3.61127591133118,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17474,17474,PºEUROPA-HOSPITAL INFANTA SOFÍA,Paseo   Europa 11,40.5593109130859,-3.61180424690247,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_19286,19286,SALVADOR MADARIAGA-C.C.ALEGRA,Calle   Salvador de Madariaga 1,40.5669898986816,-3.60923981666565,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19287,19287,ALONSO ZAMORA VICENTE-PºGREGORIO MARAÑÓN,Calle   Alonso Zamora Vicente 17,40.5651016235352,-3.61008501052856,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19289,19289,ROSA CHACEL-FRANCISCO AYALA,Calle   Rosa Chacel 5,40.563648223877,-3.61252880096436,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06771,06771,MARQUÉS VALDAVIA-MANUEL DE FALLA,Calle del Marqués de la Valdavia 110,40.5463714599609,-3.64989066123962,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06772,06772,MARQUÉS VALDAVIA-AV.DOCTOR SEVERO OCHOA,Calle del Marqués de la Valdavia 91,40.5461845397949,-3.64981818199158,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06804,06804,PZA.UNIVERSIDAD POPULAR-EST.BAUNATAL,Plaza de la Universidad Popular 2,40.5547866821289,-3.63406252861023,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07364,07364,MARQUÉS VALDAVIA-RUPERTO CHAPÍ,Calle del Marqués de la Valdavia 94,40.5461883544922,-3.64602732658386,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07365,07365,MARQUÉS VALDAVIA-JACINTO BENAVENTE,Calle del Marqués de la Valdavia 83,40.5460166931152,-3.64615535736084,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07527,07527,MANUEL DE FALLA-PARQUE EXTREMADURA,Calle  Manuel de Falla SN,40.552059173584,-3.64443016052246,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07528,07528,MANUEL DE FALLA-PARQUE EXTREMADURA,Calle  Manuel de Falla 42,40.5518379211426,-3.64430999755859,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08357,08357,MANUEL DE FALLA-CENTRO DE MAYORES,Calle   Manuel de Falla 5,40.5485305786133,-3.64936828613281,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08358,08358,MANUEL DE FALLA-INSTITUTO,Calle de Manuel de Falla 50,40.5535697937012,-3.64018082618713,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08359,08359,AV.VALDELASFUENTES-AV.INDEPENDENCIA,Avda de Valdelasfuentes 23,40.5524520874023,-3.63582396507263,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08360,08360,AV.VALDELASFUENTES-AV.INDEPENDENCIA,Avda de Valdelasfuentes 32,40.5525398254395,-3.63573026657104,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08361,08361,MANUEL DE FALLA-INSTITUTO,Calle  Manuel de Falla 89,40.5535507202148,-3.64074754714966,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08362,08362,MANUEL DE FALLA-CENTRO DE MAYORES,Calle   Manuel de Falla 9,40.5491523742676,-3.64893746376038,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15312,15312,MANUEL DE FALLA-EST.MANUEL DE FALLA,Calle   Manuel de Falla 32,40.5503883361816,-3.64726042747498,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15313,15313,MANUEL DE FALLA-EST.MANUEL DE FALLA,Calle   Manuel de Falla 59,40.5503997802734,-3.64672899246216,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06635,06635,CTRA.FUENCARRAL-SAN RAFAEL,Ctra de Fuencarral 2800,40.5230865478516,-3.65894508361816,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06681,06681,FCO.CHICO MENDES-C.C.PLANET ALCOBENDAS,Calle de Francisco Chico Mendes 2,40.5256996154785,-3.65263080596924,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06682,06682,YUCA-CTRA.N1,Calle de Yuca sn,40.5261039733887,-3.64777064323425,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06785,06785,AV.PLAZA DE TOROS-EST.REYES CATÓLICOS,Avda de la Plaza de Toros SN,40.5506057739258,-3.62373614311218,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06792,06792,AV.COLMENAR VIEJO-NTRA.SRA.CARMEN,Avda de Colmenar Viejo 27,40.5472412109375,-3.63149952888489,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06795,06795,AV.SIERRA-CERVANTES,Avda de la Sierra 10,40.5504302978516,-3.63275766372681,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06796,06796,AV.BAUNATAL-PZA.ANDRÉS CABALLERO,Avda de Baunatal 2,40.5527076721191,-3.6302752494812,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06797,06797,AV.BAUNATAL-PZA.ANDRÉS CABALLERO,Avda de Baunatal 1 A,40.5526695251465,-3.63071179389954,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06842,06842,CTRA.M603-C.C.RÍO NORTE,Ctra de Fuencarral 3900,40.5301132202148,-3.64933228492737,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06843,06843,CTRA.M603-POL.IND.CALABOZOS,Ctra de Fuencarral 78,40.5261993408203,-3.65510296821594,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11226,11226,PZA.PARÍS-P.EMPRESARIAL LA MORALEJA,Plaza de París 1,40.520133972168,-3.65866827964783,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16811,16811,AV.EUROPA-P.EMPRESARIAL LA MORALEJA,Avda de Europa 8,40.5207099914551,-3.65894532203674,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16813,16813,RONDA COMUNICACIÓN-EST.RONDA DE LA COM.,Ronda de la Comunicación 16,40.5176582336426,-3.66481781005859,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16814,16814,PÓRTICO DE LA GLORIA-RONDA COMUNICACIÓN,Calle del Pórtico de la Gloria 2,40.5179634094238,-3.66474986076355,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_1917,1917,AGUSTÍN DE FOXÁ-CHAMARTÍN,Calle de Agustín de Foxá 40,40.4718055725098,-3.68260288238525,A,http://www.crtm.es,0,est_90_25,,0
par_8_2654,2654,Pº CASTELLANA-MANUEL CALDEIRO,Calle de Manuel Caldeiro 1,40.4768409729004,-3.6858274936676,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2655,2655,Pº CASTELLANA-VIEJAS,Paseo de la Castellana 298,40.4794654846191,-3.68513441085815,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2657,2657,MAURICIO LEGENDRE-VIEJAS,Calle de Mauricio Legendre 59,40.480052947998,-3.68374824523926,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2658,2658,MAURICIO LEGENDRE-M.CALDEIRO,Calle de Mauricio Legendre 45 A,40.4765777587891,-3.68444442749023,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2659,2659,MAURICIO LEGENDRE-FCO.PALAU Y QUER,Calle de Mauricio Legendre 39,40.4742240905762,-3.68505764007568,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2662,2662,LLANO CASTELLANO-FCO.SANCHA,Avda de Salas de los Infantes 1,40.4855003356934,-3.68403959274292,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2663,2663,LLANO CASTELLANO-FCO.SANCHA,Avda del Llano Castellano 15,40.4864158630371,-3.68465042114258,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2666,2666,LLANO CASTELLANO-VALDEGOVIA,Avda del Llano Castellano 51,40.4894638061523,-3.68547201156616,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2667,2667,LLANO CASTELLANO-VALDEGOVIA,Avda del Llano Castellano 51,40.4893035888672,-3.68565917015076,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2672,2672,NTRA.SRA.VALVERDE-ISLA SUMATRA,Calle de Nuestra Señora de Valverde 62,40.4951629638672,-3.68770146369934,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_2673,2673,NTRA.SRA.VALVERDE-ISLA SUMATRA,Calle de Nuestra Señora de Valverde 65,40.4951820373535,-3.68790221214294,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3386,3386,NTRA.SRA.VALVERDE-ALONSO QUIJANO,Calle de Nuestra Señora de Valverde 193,40.5051689147949,-3.68534874916077,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3399,3399,NTRA.SRA.VALVERDE-ALONSO QUIJANO,Calle de Nuestra Señora de Valverde 179,40.5043907165527,-3.68563580513,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3881,3881,CTRA.FUENCARRAL A ALCOBENDAS S/N,Ctra de Fuencarral a Alcobendas 700,40.5131874084473,-3.6791033744812,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3882,3882,CTRA.FUENCARRAL A ALCOBENDAS S/N,Ctra de Fuencarral a Alcobendas 800,40.5137786865234,-3.67781090736389,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3984,3984,C.FUENCARRAL ALCOBENDAS-ISABEL COLBRAND,Calle de Isabel Colbrand 1,40.5157814025879,-3.67127990722656,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3985,3985,CTRA.FUENCARRAL A ALCOBENDAS-M40,Ctra de Fuencarral a Alcobendas 1600,40.5167655944824,-3.66969609260559,A,http://www.crtm.es,0,,Europe/Madrid,0
est_90_25,25,Chamartín,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1,,Europe/Madrid,0
par_8_06688,06688,CTRA.A1-EL ENCINAR DE LOS REYES,Ctra de Irún 12700,40.513240814209,-3.6555552482605,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06791,06791,AV.COLMENAR VIEJO-RÍO DUERO,Avda de Colmenar Viejo 28,40.5469551086426,-3.63103628158569,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06794,06794,AV.SIERRA-NAVAS DE TOLOSA,Avda de la Sierra 23,40.5503768920898,-3.63261556625366,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06805,06805,AV.ARAGÓN-INSTITUTO,Avda de Aragón 3 B,40.558464050293,-3.63004565238953,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06806,06806,AV.ARAGÓN-PARQUE VELÓDROMO,Avda de Aragón 2,40.5583724975586,-3.62892270088196,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10446,10446,AV.ROSA LUXEMBURGO-AV.MIGUEL HDEZ.,Avda de Rosa Luxemburgo 13,40.5574989318848,-3.63673400878906,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10447,10447,AV.ROSA LUXEMBURGO-CALDERÓN DE LA BARCA,Avda de Rosa Luxemburgo 13,40.5575637817383,-3.63634467124939,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10448,10448,AV.ARAGÓN-CENTRO DE SALUD,Avda de Aragón SN,40.5590133666992,-3.63312196731567,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10449,10449,AV.ARAGÓN-CENTRO DE SALUD,Avda de Aragón 15,40.5588340759277,-3.63309669494629,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10487,10487,AV.TENERIFE-PºJUANA DE CASTILLA,Avda de Tenerife 6,40.5595512390137,-3.623783826828,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10488,10488,AV.ARAGÓN-PZA.ABOGADOS DE ATOCHA,Avda de Aragón 2,40.5587463378906,-3.62792229652405,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11598,11598,AV.ROSA LUXEMBURGO-EST.BAUNATAL,Avda de Rosa Luxemburgo 1,40.555004119873,-3.63524556159973,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15850,15850,AV.TENERIFE-GOMERA,Avda de Tenerife 6,40.5594940185547,-3.62303900718689,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16573,16573,AV.TENERIFE-MARÍA PACHECO,Avda de Tenerife 20 A,40.5610237121582,-3.6200647354126,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17408,17408,AV.QUIÑONES-CERRO DEL BAILE,Avda de los Quiñones 4,40.5629539489746,-3.61808609962463,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17409,17409,AV.TENERIFE-BEATRIZ GALINDO,Avda de Tenerife 20 A,40.5608978271484,-3.61980366706848,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06808,06808,AZALEA Nº65,Calle de la Azalea 203,40.5208168029785,-3.64945507049561,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06809,06809,JAZMÍN-IRIS,Calle  Jazmín 8,40.5241394042969,-3.64513063430786,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06810,06810,JAZMÍN-BEGONIA,Calle de Begonia 258,40.5229377746582,-3.64226222038269,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06811,06811,BEGONIA-CEMENTERIO,Calle de Begonia 277,40.5248832702637,-3.63930583000183,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06812,06812,AZALEA-BEGONIA,Calle de la Azalea 532,40.5277404785156,-3.637526512146,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06813,06813,DALIA-AZALEA,Calle   Dalia 385,40.5247993469238,-3.63492488861084,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06814,06814,DALIA-LAUREL,Calle  Dalia 62,40.5236625671387,-3.63860940933228,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06815,06815,DALIA-JAZMÍN,Calle   Dalia 255,40.5213623046875,-3.64199924468994,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06817,06817,AZALEA-PZA.DEL SOTO,Calle de la Azalea 1,40.5184326171875,-3.65049433708191,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06818,06818,AZALEA-ZARZAMORA,Calle de la Azalea 227,40.5224151611328,-3.64849066734314,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06819,06819,AZALEA-CALÉNDULA,Calle de la Azalea 84,40.5238914489746,-3.64728879928589,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06839,06839,CAMINO NUEVO-PZA.SOTO,Calle   Camino Nuevo 4,40.5179023742676,-3.64868330955505,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06862,06862,DALIA-KERRIA,Calle   Dalia 23,40.5192794799805,-3.64602851867676,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11277,11277,BEGONIA-AZALEA,Calle de Begonia 279,40.5275573730469,-3.63793802261353,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11335,11335,NARDO-COMPLEJO DEPORTIVO,Calle del Nardo SN,40.5294075012207,-3.63709378242493,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11336,11336,NARDO-GARDENIA,Calle del Nardo 12,40.5293922424316,-3.63698720932007,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12240,12240,NARDO-CENTRO CÍVICO,Calle del Nardo SN,40.5311508178711,-3.63650798797607,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12343,12343,PºLOS PARQUES-ESTAFETA,Paseo de los Parques 6,40.5129585266113,-3.6516809463501,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12344,12344,PºPARQUES-CºEL ENCINAR,Paseo de los Parques 7,40.512767791748,-3.6501681804657,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12345,12345,PºPARQUES Nº17,Paseo de los Parques 19,40.5113067626953,-3.64736843109131,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12346,12346,PºDE LOS PARQUES Nº17,Paseo de los Parques 20,40.511100769043,-3.64709496498108,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12347,12347,PºLOS PARQUES-VEREDA DE PALACIO,Paseo de los Parques 25,40.5095443725586,-3.64345645904541,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12351,12351,CºHUERTA-DÁMASO ALONSO,Cmno de la Huerta 223,40.5072593688965,-3.63791084289551,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13132,13132,PºPARQUES-CTRA.A1,Paseo de los Parques SN,40.5134811401367,-3.65497922897339,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16893,16893,PADRES DOMINICOS-CONVENTO,Calle de los Padres Dominicos 2,40.5016250610352,-3.65626835823059,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16894,16894,PADRES DOMINICOS-CONVENTO,Calle de los Padres Dominicos 2,40.5016212463379,-3.65677571296692,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16895,16895,PADRES DOMINICOS-M.POMBO ANGULO,Calle de los Padres Dominicos 7,40.5048751831055,-3.65539121627808,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16896,16896,PADRES DOMINICOS-M.POMBO ANGULO,Calle de los Padres Dominicos 7,40.504997253418,-3.65556955337524,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16897,16897,MANUEL POMBO ANGULO-COLEGIO,Calle de Manuel Pombo Angulo 30,40.5059967041016,-3.65243983268738,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16898,16898,MANUEL POMBO ANGULO-COLEGIO,Calle de Manuel Pombo Angulo 30,40.5059432983398,-3.65259265899658,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16925,16925,PºLOS PARQUES-VEREDA DEL PALACIO,Paseo de los Parques 30,40.5093955993652,-3.64277052879334,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16926,16926,PºPARQUES-ENCINAR DE LOS REYES,Paseo de los Parques 36,40.5093116760254,-3.63810729980469,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17457,17457,VEREDA DE PALACIO-CºHUERTA,Calle   Vereda de Palacio 6,40.5080604553223,-3.64445734024048,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17459,17459,PºPARQUES-CAMINO DEL ENCINAR,Paseo de los Parques 38,40.5095634460449,-3.6353714466095,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17460,17460,CºDEL CURA-URB.OTERO DEL ENCINAR,Cmno   del Cura 99,40.5083808898926,-3.63589143753052,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18591,18591,CºHUERTA-ENRIQUE LAFUENTE FERRARI,Cmno de la Huerta 143 C,40.5066719055176,-3.64174127578735,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3780,3780,MARIA DE PORTUGAL-FCO. PI Y MARGALL,Calle de María de Portugal 1,40.4948387145996,-3.66466331481934,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_3781,3781,MARIA DE PORTUGAL-FCO. PI Y MARGALL,Calle de María de Portugal 1,40.4949913024902,-3.66499519348145,A,http://www.crtm.es,0,,Europe/Madrid,0
